time/ns,Line 0/um,Line 1/um,Line 2/um,Line 3/um,Line 4/um,Line 5/um,Line 6/um,Line 7/um,Line 8/um,Line 9/um,Line 10/um,Line 11/um,Line 12/um,Line 13/um,Line 14/um,Line 15/um,Line 16/um,Line 17/um,Line 18/um,Line 19/um,Line 20/um,Line 21/um,Line 22/um,Line 23/um,Line 24/um,Line 25/um,Line 26/um,Line 27/um,Line 28/um,Line 29/um,Line 30/um,Line 31/um,Line 32/um,Line 33/um,Line 34/um,Line 35/um,Line 36/um,Line 37/um,Line 38/um,Line 39/um,Line 40/um,Line 41/um,Line 42/um,Line 43/um,Line 44/um,Line 45/um,Line 46/um,Line 47/um,Line 48/um,Line 49/um,Line 50/um,Line 51/um,Line 52/um,Line 53/um,Line 54/um,Line 55/um,Line 56/um,Line 57/um,Line 58/um,Line 59/um,Line 60/um,Line 61/um,Line 62/um,Line 63/um,Line 64/um,Line 65/um,Line 66/um,Line 67/um,Line 68/um,Line 69/um,Line 70/um,Line 71/um,Line 72/um,Line 73/um,Line 74/um,Line 75/um,Line 76/um,Line 77/um,Line 78/um,Line 79/um,Line 80/um,Line 81/um,Line 82/um,Line 83/um,Line 84/um,Line 85/um,Line 86/um
1.270,3.730508,7.49022,11.5342,15.72251,20.019170000000003,24.35829,28.717921999999998,33.08908,37.46675,41.847764000000005,46.229820000000004,50.63822,55.04122,59.421434,63.802162,68.129594,72.190994,75.71185,78.56096099999999,80.76761,82.479184,83.90075,85.203163,86.468523,87.71959,88.96733,90.22013199999999,91.483844,92.76181,94.055244,95.36358,96.685094,98.017221,99.35713299999999,100.70183999999999,102.0484,103.39352,104.7342,106.0673,107.38980000000001,108.6988,109.99152,111.2655,112.5176,113.74464,114.9431,116.10900000000001,117.23803,118.32571,119.36739999999999,120.2169,120.94811,121.78833,122.75110000000001,123.82560000000001,124.9814,126.18750999999999,127.45472000000001,128.83521,130.353,131.81803,133.10482,134.58214,136.25304,137.82332,139.29511,140.92441,143.07562,146.10420000000002,150.6793,158.42074000000002,173.892,204.833,242.0344,275.9665,307.6705,338.65101000000004,369.60159999999996,400.1256,430.02239999999995,459.4352,488.71,518.2918999999999,548.68984,580.6851300000001,615.49473,655.2545
1.281,3.693001,7.4882859999999996,11.547313999999998,15.729444,20.0225,24.359630999999997,28.71751,33.086922,37.46305,41.842679999999994,46.223592000000004,50.632874,55.035953,59.41261,63.755799999999994,67.88003,71.50824,74.47829,76.79204,78.578842,80.04143,81.36381300000001,82.64393,83.909071,85.16951,86.43375999999999,87.70795,88.99605999999999,90.299881,91.61934199999999,92.95311000000001,94.29886,95.65391,97.01533199999999,98.38019,99.74536,101.10773,102.46430000000001,103.81204,105.14819999999999,106.46990000000001,107.7743,109.05873,110.3202,111.55530999999999,112.7605,113.93171000000001,115.0649,116.15581,117.20009999999999,118.0527,118.7884,119.6346,120.60612,121.693,122.86473,124.0892,125.3742,126.76872,128.29570999999999,129.7662,131.05800000000002,132.54312000000002,134.22571,135.811,137.30043,138.95724,141.15252,144.2528,148.95404,156.9389,172.9206,204.6978,242.63234000000003,277.0892,309.1886,340.46571,371.6895,402.49034,432.65882,462.3313,491.85371999999995,521.6782,552.3224,584.575,619.67134,659.76932
1.290,3.657946,7.48461,11.55799,15.735443,20.02524,24.360509999999998,28.716763,33.084540000000004,37.45917,41.837473,46.21742,50.627393,55.030260000000006,59.38728,63.590803,67.36963,70.518562,72.99912,74.90921,76.44055,77.79244,79.08849000000001,80.36774,81.640444,82.91509,84.198061,85.49414,86.80572,88.1335,89.476564,90.83303,92.20031,93.57569,94.95616,96.33872,97.72021299999999,99.09768,100.46813999999999,101.8289,103.17702999999999,104.50981999999999,105.82430000000001,107.11760000000001,108.38672000000001,109.6283,110.83859999999999,112.0139,113.15014,114.2436,115.29012,116.14572,116.8857,117.7376,118.71721,119.81530000000001,121.00133000000001,122.24212,123.54260000000001,124.9486,126.48282999999999,127.9577,129.25471,130.74832,132.4426,134.04224,135.548,137.2292,139.4632,142.6265,147.4401,155.6416,172.07533,204.588,243.16461,278.08161,310.52863,342.0663,373.52863,404.57149999999996,434.97774000000004,464.8777,494.61710999999997,524.65394,555.5137,587.9916000000001,623.3388,663.7329
1.300,3.6174679999999997,7.478339,11.568482999999999,15.741874000000001,20.028094,24.36121,28.715580000000003,33.081489999999995,37.45463,41.831630000000004,46.210312,50.620762,55.01238,59.252430000000004,63.11814,66.38168300000001,68.97541,70.974654,72.5599,73.93750299999999,75.24887,76.542962,77.8302,79.11835,80.413632,81.72124,83.044013,84.38327299999999,85.73849999999999,87.10826,88.49012,89.881522,91.27950200000001,92.68109,94.08311,95.48262,96.87671,98.262634,99.63767,100.99903,102.34389999999999,103.66901,104.97154,106.2484,107.4962,108.71142,109.8907,111.03,112.12603999999999,113.1754,114.0347,114.7799,115.63841000000001,116.62712,117.73781000000001,118.94,120.199,121.516,122.9336,124.4751,125.95492,127.259,128.7636,130.47224,132.08932,133.614,135.32219999999998,137.59883,140.83190000000002,145.77083,154.21463,171.15103,204.47650000000002,243.75959999999998,279.1836,312.01474,343.83973999999995,375.56413,406.87281,437.5407,467.69104,497.66940000000005,527.9399,559.0368,591.7625,627.3856,668.1054
1.310,3.5764373,7.470575999999999,11.577440000000001,15.747789999999998,20.030734,24.36196,28.71433,33.07827,37.45018,41.82594,46.203094,50.60699,54.91091,58.85402,62.22828,64.93729,67.030931,68.676131,70.08291,71.40997300000001,72.71912,74.021681,75.32436,76.63306299999999,77.953152,79.28785,80.63905999999999,82.00669,83.38977,84.78609999999999,86.19335000000001,87.60857299999999,89.02884,90.45102,91.87212199999999,93.28928,94.69972,96.10078200000001,97.48974000000001,98.86380199999999,100.21994,101.55501000000001,102.8659,104.14944000000001,105.40259999999999,106.62212000000001,107.80460000000001,108.94702,110.0461,111.09814000000001,111.96143000000001,112.71203,113.5774,114.57520000000001,115.6985,116.9168,118.19349999999999,119.52590000000001,120.95381,122.50179999999999,123.98733,125.29972000000001,126.81661,128.5412,130.1767,131.7209,133.4555,135.77383,139.0754,144.1385,152.82250000000002,170.25472,204.37691,244.34959999999998,280.26923,313.477,345.58333,377.563,409.13071,440.054,470.4489,500.6605,531.15911,562.48761,595.45513,631.3474,672.3851
1.320,3.5370502,7.4620049999999996,11.584670000000001,15.753024,20.033153,24.36274,28.713031,33.074931,37.44581,41.820313,46.192510000000006,50.531,54.579442,58.059723999999996,60.884,63.07689,64.78782199999999,66.227652,67.57102,68.89529,70.21403,71.532251,72.85558999999999,74.18931,75.53688,76.90073000000001,78.28123,79.67786,81.08877000000001,82.511762,83.94409999999999,85.382824,86.824893,88.267242,89.70703999999999,91.14149,92.56795,93.98371,95.38606999999999,96.77210000000001,98.13875,99.48277999999999,100.801,102.0904,103.34821,104.5714,105.75711,106.9028,108.0051,109.06030000000001,109.92744,110.6835,111.55564,112.5626,113.6984,114.9325,116.22614,117.57271999999999,119.01,120.56401,122.0565,123.37844000000001,124.9088,126.65063,128.30541,129.86961,131.6302,133.98922000000002,137.35802,142.54381,151.46543,169.3862,204.28851,244.9338,281.3376,314.91409999999996,347.29580000000004,379.524,411.3441,442.51631,473.1499,503.5892,534.3104099999999,565.86481,599.0683,635.2229,676.57053
1.330,3.496861,7.4518914,11.590544,15.757950000000001,20.035619999999998,24.363573000000002,28.71151,33.07114,37.44094,41.810930000000006,46.12447,50.20749,53.765014,56.63954,58.877770000000005,60.62151,62.08064,63.43767999999999,64.7781,66.115404,67.45264,68.794782,70.14662,71.511701,72.89269999999999,74.290381,75.70457,77.13376,78.57589999999999,80.02844,81.48841,82.952864,84.418701,85.88313099999999,87.343323,88.796652,90.24043,91.671952,93.08842,94.48681,95.86406000000001,97.216954,98.54235,99.837481,101.09989999999999,102.32694000000001,103.5166,104.6659,105.7719,106.83099999999999,107.70263,108.4645,109.34414,110.36121,111.51074,112.76194,114.07333,115.43434,116.8811,118.44210000000001,119.9439,121.27799999999999,122.8246,124.58722999999999,126.2644,127.85131999999999,129.64021,132.0438,135.4862,140.80711,149.9908,168.448,204.20204,245.57883999999999,282.50984,316.48911000000004,349.17130999999995,381.66943000000003,413.76344,445.2065,476.0999,506.7869,537.75031,569.55043,603.01043,639.4503,681.1351
1.340,3.462162,7.441343,11.59408,15.761911,20.037840000000003,24.364272999999997,28.709881000000003,33.067294000000004,37.43339,41.751852,45.830043,49.436832,52.39058000000001,54.673063,56.44881,57.92732,59.29783,60.65478,62.011703000000004,63.369423,64.73215,66.10391,67.48823,68.88785,70.303981,71.736732,73.185064,74.647022,76.120332,77.601992,79.08917,80.57873000000001,82.067912,83.55387,85.03397,86.505543,87.965913,89.41230300000001,90.84178999999999,92.25139300000001,93.63803,94.998683,96.330391,97.63062,98.897311,100.12861,101.32220000000001,102.4754,103.5852,104.64792,105.52423999999999,106.2919,107.17890000000001,108.20582,109.36861,110.63592,111.9637,113.33793999999999,114.79373,116.36250000000001,117.8753,119.2228,120.7871,122.57181000000001,124.27199999999999,125.8819,127.6988,130.14589999999998,133.6605,139.11454,148.5568,167.54130999999998,204.12752,246.21633,283.6613,318.03430000000003,351.01003,383.7706,416.13079999999997,447.83741000000003,478.9839,509.91229999999996,541.1116,573.1509199999999,606.86074,643.5781000000001,685.591
1.350,3.4342054,7.4304611000000005,11.595352,15.764982,20.039803,24.364774,28.7081,33.0612,37.38221,41.4824,45.104361999999995,48.11003,50.46147,52.268942,53.766439999999996,55.15034,56.5243,57.902060999999996,59.281964,60.667274,62.060984000000005,63.466522,64.88655,66.32273,67.775314,69.243833,70.72646,72.221234,73.72518,75.23555999999999,76.74925,78.263441,79.77534999999999,81.28226000000001,82.78158,84.270583,85.74659,87.20672,88.64805999999999,90.06764000000001,91.462563,92.83002400000001,94.16739,95.47246000000001,96.74368399999999,97.979214,99.17679199999999,100.33394,101.4477,102.5139,103.39443,104.16814,105.06230000000001,106.09870000000001,107.27383,108.55593999999999,109.8987,111.2855,112.7502,114.328,115.8534,117.21543,118.79861,120.60652,122.3302,123.96300000000001,125.8076,128.29742,131.88273,137.4676,147.1643,166.6662,204.0641,246.84503,284.79032,319.54754,352.80980000000005,385.8251,418.4438,450.4066,481.7992,512.96252,544.3912,576.6632,610.6159,647.6029,689.9348
1.360,3.4134124000000003,7.419245,11.594513000000001,15.767241,20.041463,24.364970000000003,28.704183,33.017012,37.136030000000005,40.7977,43.829890000000006,46.226121000000006,48.085353,49.60237,50.999410000000005,52.390843000000004,53.79078,55.194759999999995,56.60499,58.02303,59.452059999999996,60.89448,62.352474,63.826370999999995,65.31632,66.820592,68.33760000000001,69.864504,71.398601,72.93689,74.47646,76.01458,77.54846,79.07555,80.59313,82.098552,83.58900000000001,85.061602,86.51352399999999,87.941931,89.34415,90.717682,92.06038,93.370424,94.646224,95.88597299999999,97.08767,98.24876,99.36598099999999,100.43553,101.3203,102.09960000000001,103.0009,104.04603999999999,105.2324,106.5278,107.8844,109.2833,110.75721999999999,112.3457,113.88494000000001,115.2624,116.86561,118.6973,120.44470999999999,122.1001,123.97221,126.50389999999999,130.15820000000002,135.87103,145.81692999999999,165.8244,204.0111,247.46244000000002,285.8931,321.02391,354.56471000000005,387.82663,420.6954,452.9064,484.53763,515.92871,547.57963,580.07713,614.2651999999999,651.51341,694.1543
1.370,3.398477,7.4064632,11.59141,15.768901999999999,20.042823000000002,24.362262,28.656802,32.752351,36.398810000000005,39.417840000000005,41.785994,43.63654,45.167221000000005,46.575223,47.987583,49.414,50.84753,52.288830999999995,53.73768999999999,55.196782999999996,56.66804,58.1539,59.654782,61.17138,62.702169999999995,64.24584399999999,65.799751,67.36123,68.927463,70.495451,72.06254,73.62588,75.182914,76.73094,78.267324,79.78931,81.294104,82.77893999999999,84.2411,85.67801999999999,87.08736,88.467132,89.81563999999999,91.13113299999999,92.41187,93.656321,94.86239400000001,96.02739399999999,97.14806399999999,98.221031,99.11032300000001,99.895503,100.80394,101.858,103.055,104.36330000000001,105.7341,107.14609999999999,108.6311,110.2331,111.78874,113.184,114.81013999999999,116.66839999999999,118.44181,120.12159999999999,122.02362,124.60034,128.32824,134.17801,144.39092,164.93873,203.96383,248.12573,287.0714,322.5998,356.43692999999996,389.96003,423.09340000000003,455.5675,487.4519,519.08452,550.9713,583.7078300000001,618.1454,655.6705000000001,698.6389
1.380,3.3909002999999998,7.3932082,11.586350000000001,15.76974,20.04036,24.31205,28.383950000000002,32.006474000000004,35.011654,37.369122,39.204390000000004,40.734154,42.16158,43.597863,45.052324,46.517503999999995,47.992850000000004,49.47585,50.968469999999996,52.47172,53.988229999999994,55.518449999999994,57.06356,58.622383,60.193909999999995,61.775859999999994,63.365581000000006,64.96047,66.55747,68.154,69.747203,71.33449,72.91319999999999,74.48065,76.03419,77.571044,79.08856,80.584073,82.055153,83.49958,84.91548999999999,86.301304,87.655484,88.976193,90.26183,91.51075999999999,92.720771,93.88917099999999,95.01313,96.088992,96.98227,97.77312099999999,98.687922,99.74965,100.95564,102.2752,103.6594,105.08473000000001,106.58212,108.1992,109.7722,111.18589999999999,112.83539999999999,114.72019999999999,116.51933999999999,118.2229,120.15441999999999,122.775,126.57401,132.55603,143.0273,164.0969,203.92723,248.76954,288.20910000000003,324.11969999999997,358.24183000000005,392.0149,425.40139999999997,458.12739999999997,490.25442000000004,522.11873,554.23144,587.1971,621.87373,659.66382,702.946
1.390,3.389157,7.379814,11.579730000000001,15.765853,19.98715,24.03673,27.64463,30.638320999999998,32.994209999999995,34.83226,36.364380000000004,37.80309,39.266524000000004,40.753274000000005,42.252441999999995,43.763611,45.282654,46.81129,48.34912,49.898700000000005,51.460283999999994,53.035419999999995,54.623461000000006,56.223534,57.834022999999995,59.452259999999995,61.075970999999996,62.702130000000004,64.32812,65.95118,67.56864,69.17792,70.77631,72.36121,73.92988,75.47973,77.00818100000001,78.51288,79.99171,81.442873,82.86492,84.25646400000001,85.61591,86.94156,88.23177999999999,89.48462,90.69799,91.86947,92.99613,94.0743,94.97096,95.766754,96.68711,97.75513,98.96866,100.29803,101.69482,103.13384,104.6448,106.27773,107.86861999999999,109.30092,110.97331,112.88412,114.708,116.43431,118.39439999999999,121.0569,124.92339999999999,131.0307,141.7471,163.311,203.9005,249.3825,289.28700000000003,325.55822,359.9494,393.95741999999996,427.58169999999996,460.54452000000003,492.89993,524.9823,557.3076,590.4888,625.39033,663.4296400000001,707.0068
1.400,3.391955,7.363867999999999,11.56199,15.683893,19.628221,23.133784000000002,26.019813,28.28194,30.066932,31.583983999999997,33.04236,34.54445,36.07409,37.619913,39.17869,40.744524000000006,42.319050000000004,43.901111,45.49344,47.095929999999996,48.710150000000006,50.335750000000004,51.97202,53.6179,55.27084,56.92891,58.589233,60.24925,61.906310000000005,63.557652000000004,65.200794,66.833021,68.451771,70.05438,71.63828,73.20102,74.74031,76.25417300000001,77.740941,79.19928999999999,80.62798,82.025593,83.390641,84.72158,86.01635999999999,87.27305,88.489772,89.664161,90.793101,91.87304400000001,92.7729,93.57356,94.49914,95.573114,96.79393999999999,98.13357099999999,99.54446,100.99983999999999,102.52789999999999,104.17983000000001,105.79181,107.24562999999999,108.94380000000001,110.88381,112.7351,114.48681,116.47869999999999,119.18762,123.1282,129.3727,140.3579,162.46320000000003,203.87973,250.057,290.46764,327.13223,361.81699999999995,396.0804,429.96279999999996,463.18320000000006,495.78703,528.10661,560.6632999999999,594.07893,629.2251,667.5353,711.43314
1.410,3.3950703,7.327692000000001,11.415391,15.206830000000002,18.549641,21.290670000000002,23.440513,25.16245,26.671580000000002,28.167534,29.723010000000002,31.307129999999997,32.911822,34.527210000000004,36.14713,37.774564,39.40707,41.04726,42.695114000000004,44.35263,46.01988000000001,47.696070000000006,49.380622,51.07113,52.76597,54.462523999999995,56.1583,57.85086,59.537440000000004,61.215619999999994,62.8827,64.53615,66.17339,67.791892,69.38931,70.96343,72.51237,74.034584,75.52886,76.99409,78.42902000000001,79.83235,81.20268999999999,82.53824,83.83695,85.09700099999999,86.316512,87.492931,88.62329,89.703993,90.606184,91.411042,92.340931,93.419943,94.64738,95.99701,97.42249999999999,98.895812,100.44282999999999,102.1151,103.7494,105.2255,106.94971,108.9191,110.79769999999999,112.5751,114.59891,117.3543,121.36829999999999,127.7481,138.999,161.63879999999997,203.8679,250.72641,291.63362,328.6851,363.65881,398.17243,432.30753,465.78042,498.62802,531.1804,563.9639999999999,597.6095399999999,632.9956000000001,671.5713,715.78361
1.420,3.334218,7.0535781,10.6967,13.784361,16.29584,18.297304,19.952849999999998,21.47496,23.043882,24.67935,26.33827,28.018890000000003,29.70662,31.395691,33.08683,34.7779,36.47373,38.17412,39.88095,41.594969999999996,43.31586,45.043653000000006,46.776002,48.51144,50.247640000000004,51.98215,53.712772,55.436840000000004,57.15198,58.855642,60.54528,62.21841,63.87255,65.505462,67.11502,68.699452,70.25731999999999,71.78750000000001,73.28902,74.7608,76.20166,77.61037400000001,78.985402,80.32488000000001,81.62697999999999,82.88978,84.11113099999999,85.288612,86.41923,87.499432,88.40314099999999,89.21164,90.145152,91.22868,92.462692,93.8228,95.26428999999999,96.75776,98.326001,100.0205,101.67880000000001,103.17830000000001,104.92971,106.9294,108.83610999999999,110.64013,112.69713,115.5003,119.5895,126.10690000000001,137.6285,160.8123,203.86431,251.41123000000002,292.82090999999997,330.2647,365.53163,400.2982,434.68850000000003,468.41650999999996,501.51064,534.2986000000001,567.3118,601.1899099999999,636.8185,675.6625300000001,720.1928
1.430,2.884152,5.890167,8.6387631,10.84877,12.682469999999999,14.301870999999998,15.91248,17.61881,19.371502,21.13799,22.91871,24.695971,26.469093,28.237593,29.999670000000002,31.76028,33.51971,35.28196,37.048432999999996,38.818763,40.59371,42.37152999999999,44.15112,45.930352,47.706700000000005,49.478140999999994,51.242090000000005,52.996254,54.73824199999999,56.465552,58.175841999999996,59.866690999999996,61.535940000000004,63.18158,64.801941,66.39572,67.961891,69.49959,71.00786000000001,72.485674,73.93195,75.34532,76.724132,78.066783,79.37144,80.63587299999999,81.857861,83.03501,84.16437,85.24269,86.14703,86.95867,87.89532,88.98319,90.22421200000001,91.59589100000001,93.055311,94.571383,96.16292,97.881723,99.56573999999999,101.09,102.86989999999999,104.9007,106.8367,108.66863,110.76020000000001,113.613,117.7797,124.43792,136.2372,159.9784,203.86939999999998,252.1166,294.03813,331.8824,367.44899999999996,402.473,437.12262000000004,471.1104,504.45571,537.4837,570.7307999999999,604.8457,640.72132,679.83843,724.6922999999999
1.440,1.652725,3.424614,5.1567121,6.7549513,8.396901,10.19092,12.078633000000002,13.974219999999999,15.87182,17.76594,19.64202,21.505751,23.356124,25.19306,27.022333000000003,28.845071,30.665544,32.485472,34.3061,36.12921,37.95311,39.77709,41.59963,43.41836,45.23133000000001,47.03588,48.829712,50.61054,52.3759,54.123592,55.851299999999995,57.556960000000004,59.238681,60.89489,62.52437,64.12621,65.699643,67.24382,68.75783,70.240711,71.69126,73.10801,74.489521,75.83416,77.139874,78.40437,79.62537,80.800484,81.92708999999999,83.00234999999999,83.90634299999999,84.72044999999999,85.660014,86.75232999999999,88.00097,89.38548100000001,90.86451400000001,92.40474999999999,94.02064,95.76512000000001,97.47552,99.02484,100.8335,102.89541,104.8609,106.7212,108.84753,111.75022999999999,115.99470000000001,122.79260000000001,134.86780000000002,159.16263,203.883,252.8209,295.24802999999997,333.48870000000005,369.3521,404.6302,439.53552,473.77959999999996,507.37302,540.6382,574.1163,608.4650300000001,644.5845999999999,683.9713,729.1445100000001
1.450,0.8988151999999999,1.9441031000000002,3.1452139999999997,4.428031,5.8341794,7.3907012000000005,9.07366,10.86584,12.735999999999999,14.640552,16.55414,18.459483,20.353849999999998,22.239834,24.116954,25.98983,27.86019,29.728873,31.59737,33.464964,35.33177,37.196234000000004,39.056031000000004,40.90952,42.754141000000004,44.587469999999996,46.4071,48.210513000000006,49.99554,51.75995,53.50177,55.21926,56.91093,58.575700000000005,60.212723,61.821310000000004,63.40072000000001,64.95012,66.46866,67.95526,69.4086,70.827384,72.21014000000001,73.55499,74.85982,76.12238,77.34038000000001,78.51164000000001,79.63391,80.704912,81.60768,82.4238,83.36642,84.46377,85.721341,87.12079299999999,88.62186200000001,90.18831999999999,91.83024999999999,93.602361,95.34048999999999,96.915913,98.75447399999999,100.8484,102.84453,104.73444,106.89703,109.85164,114.17649999999999,121.11749999999999,133.476,158.33862000000002,203.90553,253.5472,296.4901,335.13594,371.30330000000004,406.8404,442.0061,476.51141,510.358,543.8652,577.5790000000001,612.16633,648.5346000000001,688.1961200000001,733.695
1.460,1.012885,2.1586072,3.422338,4.6908392,5.9490062,7.2043493000000005,8.472010000000001,9.772767,11.134153000000001,12.596079999999999,14.193791,15.92787,17.756093,19.62589,21.510589999999997,23.401139999999998,25.295002,27.192204,29.09024,30.98801,32.88417,34.776621,36.66344,38.5418,40.40922,42.263274,44.101200999999996,45.92062,47.7192,49.494932999999996,51.246141,52.971392,54.669692000000005,56.340252,57.982434,59.59554,61.17881200000001,62.731469999999995,64.25251,65.740752,67.195,68.61389100000001,69.99566,71.338401,72.640092,73.89855,75.11158,76.27728,77.39398,78.46029399999999,79.361004,80.178482,81.12455,82.227634,83.49531300000001,84.91126999999999,86.43565000000001,88.02888999999999,89.69724099999999,91.49723,93.262903,94.86411,96.73198,98.857423,100.88400000000001,102.80330000000001,105.00171,108.00779999999999,112.4119,119.4926,132.12804,157.54552,203.93582,254.26069999999999,297.7051,336.74580000000003,373.20952,408.99850000000004,444.41673000000003,479.1759,513.26852,547.01112,580.9541,615.7734,652.3835,692.3118999999999,738.1271
1.470,1.02643,2.196066,3.4979503000000003,4.8150031,6.118559,7.395956099999999,8.640355999999999,9.851612000000001,11.036259999999999,12.21176,13.41165,14.68609,16.088342,17.64979,19.36256,21.18065,23.049950999999997,24.93937,26.83938,28.744809999999998,30.650894,32.554913,34.453654,36.343892000000004,38.222629999999995,40.08677,41.93368,43.76072,45.565553,47.34632,49.1015,50.830040000000004,52.53116000000001,54.20419999999999,55.848499999999994,57.4633,59.04784,60.601173,62.122181,63.609741,65.062562,66.47899,67.857163,69.1953,70.491484,71.743661,72.94991,74.10876,75.219133,76.279724,77.17825400000001,77.99736,78.946864,80.05654,81.335483,82.76924,84.317764,85.938004,87.6329,89.46033100000001,91.253034,92.87942199999999,94.775632,96.93198,98.988544,100.93674,103.17032,106.22712,110.709,117.92513,130.82989999999998,156.78629999999998,203.97289999999998,254.9574,298.8868,338.31003999999996,375.0614,411.0937,446.75573,481.76009999999997,516.0907,550.06094,584.2256,619.26901,656.1129000000001,696.2991999999999,742.42003
1.480,1.003286,2.1479473,3.424353,4.723862,6.02367,7.3137262,8.585792,9.8328583,11.049222,12.23264,13.38533,14.517343,15.654683,16.84167,18.132012,19.571101,21.176054,22.9233,24.75753,26.629564,28.516220999999998,30.4075,32.29753,34.18192,36.056353,37.91712,39.76096999999999,41.585060999999996,43.38705,45.16499,46.917553000000005,48.64374,50.342729999999996,52.01377,53.656040000000004,55.268732,56.85088,58.401351999999996,59.919031000000004,61.402623,62.85051300000001,64.26094,65.63214,66.96226,68.24973,69.49296,70.690261,71.84057,72.94293,73.99669999999999,74.89313,75.714583,76.66826,77.78564,79.077882,80.53191,82.10708299999999,83.75667999999999,85.48017999999999,87.33625,89.15728,90.81001300000001,92.73567200000001,94.92473,97.01312999999999,98.99189,101.26261,104.37333,108.93730000000001,116.29530000000001,129.4821,156.00272,204.01969999999997,255.6909,300.12592,339.94883,377.00101,413.28709999999995,449.2028,484.46250000000003,519.04104,553.2488,587.6445,622.9217,660.0092000000001,700.4641,746.9035
1.490,0.9820200000000001,2.103196,3.3539463,4.6282942,5.904246,7.173514,8.431344,9.674744,10.90129,12.109340000000001,13.29793,14.46762,15.621293999999999,16.761042,17.896454,19.057763,20.29188,21.646590000000003,23.152350000000002,24.807589999999998,26.574691,28.400399999999998,30.24682,32.09709,33.94346,35.780491,37.60379,39.40988,41.196000000000005,42.959894,44.700010000000006,46.415231000000006,48.104361,49.766292,51.40003,53.00445,54.578379999999996,56.12058,57.629672,59.10398,60.54175,61.94126,63.30074,64.618573,65.8935,67.12449,68.31034,69.449874,70.542781,71.58935,72.48349,73.30778,74.26686,75.393281,76.700751,78.177591,79.78229999999999,81.46421,83.21856100000001,85.104322,86.9549,88.63518,90.59166,92.81559999999999,94.93798,96.94925,99.25955,102.4281,107.07952999999999,114.58712,128.07183,155.18811,204.0777,256.46961999999996,301.4362,341.68004,379.04962,415.60229999999996,451.78413,487.31192,522.1512,556.6086,591.24723,626.77,664.1134,704.8506,751.6245
1.500,0.966958,2.070924,3.302525,4.5578402,5.815351000000001,7.067389,8.310019,9.5407111,10.758292,11.96306,13.15647,14.340754,15.517801,16.68811,17.85395,19.01467,20.17002,21.339443000000003,22.562653,23.883653,25.334699999999998,26.922410000000003,28.62158,30.3856,32.173444,33.964020999999995,35.748272,37.5209,39.278079999999996,41.016890000000004,42.734773999999994,44.4298,46.100699999999996,47.74604,49.36416,50.95365,52.513121,54.041063,55.535701,56.995232,58.417911000000004,59.80199,61.14594,62.448499999999996,63.708560000000006,64.92528,66.09811,67.22645299999999,68.31022,69.34992,70.242094,71.069062,72.03347,73.16909,74.491384,75.99036,77.62391000000001,79.33733,81.12078,83.0334,84.91071,86.61618,88.601233,90.85790200000001,93.01227,95.05401300000001,97.401561,100.62480000000001,105.35853,113.00561,126.7683,154.43984,204.13963999999999,257.19992,302.66014,343.2958,380.96119999999996,417.76154,454.19003,489.96659999999997,525.0479,559.7372,594.60144,630.3522,667.9334000000001,708.93242,756.01682
1.510,0.95448871,2.0440804,3.2597799999999997,4.49965,5.742837,6.9819774,8.213598,9.4355811,10.647219999999999,11.848562000000001,13.040612000000001,14.225520000000001,15.405752,16.583832,17.76164,18.938,20.114413000000003,21.290103,22.460002999999997,23.636091,24.85143,26.144974,27.54738,29.06895,30.693310999999998,32.38266,34.098240000000004,35.81707,37.52906,39.228880000000004,40.91276,42.577334,44.220020000000005,45.83933999999999,47.43346,49.00017,50.537552999999996,52.043673999999996,53.516659999999995,54.95469,56.356033,57.719191,59.04294,60.326214,61.568250000000006,62.768384,63.92634399999999,65.04226,66.11632999999999,67.149102,68.039223,68.86860300000001,69.83795,70.98255999999999,72.31968,73.84095,75.504221,77.25011,79.06233,81.00045999999999,82.90291,84.63247,86.645651,88.93466,91.12074,93.19269,95.57732299999999,98.85516,103.67081,111.4556,125.49261000000001,153.71201,204.20812999999998,257.9246,303.8702,344.89173,382.84909999999996,419.89300000000003,456.56352999999996,492.5844,527.90362,562.82091,597.90711,633.8821,671.6969,712.9531999999999,760.3427
1.520,0.9422817,2.0184443,3.220074,4.446653,5.67787,6.906809,8.1302702,9.346191,10.55372,11.752749999999999,12.944099999999999,14.129240000000001,15.3096,16.487023,17.66294,18.838392,20.01535,21.19184,22.36792,23.545233,24.717480000000002,25.887459999999997,27.07856,28.32359,29.65229,31.080740000000002,32.604130999999995,34.19665,35.8234,37.457842,39.086611000000005,40.70307,42.302371,43.880953000000005,45.43696,46.96806,48.471171999999996,49.943881999999995,51.384144,52.79018,54.160533,55.494024,56.789680000000004,58.04681,59.264921,60.443872999999996,61.583663,62.68437,63.746460000000006,64.770714,65.657803,66.48882,67.462162,68.615321,69.96795,71.513652,73.2106,74.993381,76.836883,78.8014,80.72922999999999,82.48387,84.52753,86.85157000000001,89.07225,91.17716999999999,93.60255,96.94051,101.846,109.78059999999999,124.1164,152.93170999999998,204.29084,258.71763999999996,305.1897,346.63051,384.90549999999996,422.2136,459.14612,495.4316,531.00872,566.1734,601.5002,637.7182100000001,675.7864,717.32141,765.0415
